user_id,amount,time,is_international,is_fraud
194,18.70063080175293,5.290660126269131,0,0
89,11.602559373709505,5.368630625138184,0,0
178,28.473577633413097,5.387757196871963,0,0
135,132.66116487373785,6.092293744318251,0,0
155,13.86399784691088,6.65202342132913,0,0
38,20.58248850420504,6.793723891908394,0,0
72,20.57460818371925,6.957398707378726,0,0
93,17.02690737047685,7.276783990506139,0,0
99,8.52141625081378,7.293122885850352,0,0
8,28.082313048367375,7.299049781303735,1,0
109,15.048198004118834,7.376659476105205,0,0
30,8.127065540376181,7.486633087301184,0,0
148,55.37749380742358,7.742676672018378,0,0
136,22.175977817244096,8.05446222255136,0,0
184,15.989000909030272,8.50254348888332,1,0
148,76.71188223910933,8.741448663871365,0,0
73,3.202457438027427,8.79513329905258,0,0
193,71.72366892987866,8.816879369392145,0,0
82,8.329571804732165,8.824897342819584,0,0
65,24.81709026481397,8.882038403428192,0,0
181,11.155540115807472,8.92599401937309,0,0
74,7.9804831883530705,8.975275083275083,0,0
15,74.73036677770072,9.025350968501993,1,0
93,128.53697002041093,9.249298960243841,1,0
159,125.3243471320667,9.355211043693297,0,1
37,28.091715258052243,9.84862387704803,1,0
92,21.2634843476948,9.970305101256907,0,0
25,113.35299932594415,10.060357981293047,0,0
137,2.427469975319662,10.14814473253617,0,0
95,29.286405764357664,10.1711339350953,1,0
66,9.707256376185441,10.233381293742232,1,0
45,1.904150502219901,10.393058000895907,0,0
112,14.00577721305599,10.618161768956726,0,0
133,127.49138464587816,10.78243627434766,0,0
188,10.422331978426522,10.936875371043273,0,0
87,44.29029181136206,11.085591571610296,0,0
32,66.59784349474828,11.21810403061799,0,0
166,19.832126977713465,11.378332197573249,0,0
125,22.65670010160683,11.459738188591864,0,0
140,3.609979499280107,11.705119122757282,0,0
19,54.129922349876985,11.86718442923305,0,1
62,49.749858746288886,11.873706463907938,1,0
153,21.34204556186142,12.114676262033797,0,0
166,29.001322762425367,12.114818648962844,0,0
87,22.94632010595655,12.5460379561747,0,0
160,179.8285585099557,12.96493846538688,1,0
168,13.059034182932228,13.126372552068215,0,0
179,22.954252700789244,13.573136907326386,0,0
57,109.31121250331088,13.972428355692603,0,0
47,5.90041041727215,13.984407402293106,0,0
136,24.15888466881727,14.075979582940565,0,0
127,13.549006398005096,14.197639688269756,0,0
27,23.09167899228825,14.385545445465109,0,0
166,68.195341950179,14.504019477553625,1,0
39,29.33582910623834,14.58630721277717,1,0
160,68.05952500779885,14.5880123069802,0,0
1,10.275669400486358,14.665301052751918,0,0
159,8.821267282110478,14.718947862780603,0,0
157,20.41163483127072,14.790984860263592,1,0
156,19.32399951529137,14.856687383434135,0,0
132,16.678836347802054,14.96651362260593,0,0
94,7.701139264388933,15.151593929266305,0,0
141,66.59647111304389,15.59007002306652,0,0
55,13.9735016853726,15.699440001974345,0,0
156,83.60289278744939,16.131934931242668,0,0
111,20.343132084155812,16.213566236577684,0,0
91,38.414267144614705,16.3108711497149,0,0
101,35.08275302714741,16.41617825397801,0,0
113,8.808571307422358,16.747516887672784,0,0
7,28.99730578057422,16.769563203379157,0,0
27,138.14901818493345,16.940239072759695,0,0
49,25.831954009894634,17.05843822774409,0,0
22,49.46556344836379,17.062129525489,0,0
87,40.176082046585165,17.31634248475529,0,0
133,27.304449066043738,17.445134943061102,0,0
130,24.203051438768576,17.628077856679482,0,0
94,34.719988519110025,17.840070116349693,0,0
171,43.08963782351664,17.962357468788497,0,0
113,5.1957238094950595,18.0289461637322,0,0
15,25.72087423063671,18.361126051342467,1,0
152,16.708575978425117,18.382922739684222,1,0
114,13.578303070708188,18.50671553419747,0,0
126,73.40296860618467,18.58823583225871,0,0
113,9.648994875397195,18.666884225479777,0,0
110,4.979009320845858,18.732530557130403,0,0
18,44.51010425848076,18.75776571180502,0,0
111,4.853044031580522,18.86506861521104,0,0
158,2.9213823799412273,18.87073671514237,0,0
60,49.81258634703149,19.005011123432382,0,0
120,23.540497846377004,19.064952939573683,0,0
6,32.22426136453043,19.33615938702811,1,0
69,12.904452737006912,19.360541023384464,0,0
87,5.030874713972345,19.393751094323566,0,0
196,6.136243740980374,19.54077039660982,0,0
55,5.627116489282359,19.666164291301182,0,0
81,27.304537769623607,19.834287329848436,0,0
198,12.648543395787392,19.918210252544604,0,0
170,24.168159588620536,20.21040857804902,0,0
6,23.45651140553543,20.318063167676385,0,0
46,29.571159774706732,20.370460059442497,0,0
164,33.09832004902138,20.4075148114069,0,0
11,14.240633740195454,20.93156220153384,0,0
171,24.14239120870551,21.334957903001595,0,0
56,25.43199757917058,21.47911776934926,0,0
183,1.7702303704383648,21.75116273429073,0,0
58,38.34122721563837,21.757826700971926,0,0
86,23.334715707190853,21.94625456974757,0,0
132,35.30585680185458,22.080224494101593,0,0
25,5.5464406880215735,22.31624770641681,0,0
111,14.646872403236324,22.380609605781867,0,0
101,6.742768137044035,22.43218379520269,0,0
156,42.29214520317431,22.493504873267867,0,0
199,4.927754747921956,22.519620917860614,0,0
132,7.935490906812595,22.60196634232626,1,0
81,34.271500797911365,22.738558098958926,0,0
83,7.937587146228432,23.276783408279577,0,0
162,49.73552316202384,23.585205789860588,0,0
64,51.81666193866628,23.66472259185766,0,0
33,41.3499491838294,23.713930582819557,0,0
66,46.932465960992396,23.802624392482574,0,0
4,15.933450766139527,24.049773405629455,0,0
21,16.36929011365077,24.108169677912343,1,0
18,10.505707926067197,24.199177814100665,0,0
154,23.75348288969344,24.39201250264069,1,0
144,11.847319893476838,24.811298480402186,0,0
139,13.025823289815873,24.819114839589204,0,0
92,36.594590684641844,24.89159758912666,0,0
143,65.66323931363424,25.139370112377488,0,0
32,29.912015452402073,25.265351464421855,1,0
180,120.82169518076512,25.48047050134454,1,0
100,9.919320569439561,25.5815409808962,1,0
187,3.196400589008899,25.937932922111855,1,0
30,41.04331159896028,25.965150796602323,0,0
99,9.2828299085503,26.080078352618585,0,0
139,15.276378679339729,26.140086795222153,0,0
99,3.421925792711786,26.231002063099993,0,0
89,8.17262171425895,26.43277505792378,0,0
33,4.471717591241437,26.495568288084943,0,0
76,13.009719560181807,26.533109239238257,0,0
47,13.537295501225932,26.534979804133236,0,0
60,21.976207954492978,26.755676509937167,0,0
136,69.38862605300211,26.78834752807635,0,0
126,39.523928167768375,26.837919354987854,0,0
121,3.966286885797764,26.863410530107874,0,0
72,36.89276405006316,26.881022047793994,0,0
191,22.460421086973195,27.04019286264562,0,0
40,65.05460968837761,27.230276099031016,1,1
17,18.213691071655965,27.26360398305232,0,0
4,28.198779022885816,27.473630166377554,0,1
68,19.634740466929305,27.522320603573334,0,0
23,24.644467376263655,27.660193753712107,0,0
67,10.055434242211568,27.88027288487725,0,0
192,16.737457009084626,28.015790957434746,0,0
73,65.62384520572604,28.050328379608693,0,0
181,9.935301428207346,28.309955783954706,0,0
99,7.17147981994929,28.717633953463686,0,0
139,18.883577936781474,28.75818606225783,0,0
91,6.484622100718022,28.761455244691074,0,0
53,3.5866437568352447,28.822509215470042,0,0
152,14.232567477610713,28.93073229249864,0,0
193,85.50902146302607,29.110990602962676,0,0
52,19.324928684110525,29.159245392024758,0,0
155,24.012561624643418,29.17946454930897,0,0
52,2.38655676210997,29.327950659957118,0,0
143,31.12855273729204,29.40163008615442,0,0
157,22.051174401417146,29.426392635605517,0,0
89,10.3303397471915,29.630304037728223,0,0
147,24.047967256067224,29.702183404725027,0,0
54,23.810379931086494,30.14029829292341,0,0
15,6.962315262181951,30.262061831034384,0,0
19,27.990179787416217,30.287838278203907,0,0
89,66.49557622569326,30.48440443860671,0,0
180,15.991519085066761,30.761205537909014,0,0
25,8.435135649091164,30.92949171046409,0,0
91,16.81749864250235,30.942090465767187,0,0
140,47.21035221181311,30.96234053283677,0,0
40,5.892504742725364,31.061507828572683,0,0
144,35.821857750443904,31.206439469710023,0,0
61,10.195898600933978,31.262443368734854,0,0
161,25.586454270283163,31.577964060899504,0,0
115,11.42345530932245,31.659601120520612,0,0
109,11.39281672458979,31.78450720246106,0,0
35,92.12026173932153,31.966053775624896,0,0
92,4.908230105282302,32.00938303419399,0,0
171,32.634374897520495,32.23403279165905,0,0
3,113.44571163649849,32.35781052662908,0,0
151,39.86592410207511,32.374254599155776,0,0
98,5.306343443266008,32.71014344070785,0,0
143,5.575709038676241,32.818070640632115,0,0
132,9.472327217899451,32.876845514428425,0,0
86,23.52133570319775,33.07463791684044,0,0
61,25.177297461646827,33.1667280735776,0,0
125,5.631092345935295,33.42531223988797,0,0
28,8.391695128030204,33.52402924472612,0,0
116,8.921976591503386,33.58577106620117,0,0
18,16.764326261163546,33.69955810713873,0,0
129,146.15905657259344,33.737056320351655,1,0
125,7.899606391544128,33.92993994881212,0,0
16,7.561292694153267,34.10191677548735,0,0
151,6.467953192167269,34.11664834867099,0,0
83,37.92249877732332,34.180918151827946,0,0
157,19.27209902619504,34.18709600032511,0,0
8,8.197042773362133,34.638140172000945,0,0
35,13.974083230669214,34.82454686338913,0,0
98,9.101959309125274,34.91609923581585,0,0
37,27.00146924996713,35.04056748540121,1,0
65,294.234364163456,35.0801472619639,0,0
132,34.843423327358984,35.17913286579534,0,0
28,18.302020889904657,35.190271332630445,1,0
135,10.329713133483814,35.66515828815058,0,0
20,5.241459122773622,35.81191117516931,0,0
35,41.83317693968,36.24900929025735,0,0
117,39.62079783977322,36.47997308366666,0,0
158,12.602547843396916,36.68686420043046,0,0
34,67.58148013015314,37.13727197122055,1,0
59,20.51398685052746,37.157518780029115,0,0
185,43.58707822294901,37.29968326070888,0,0
197,27.009725423907078,37.40580270580027,0,0
116,16.824970465279094,37.5039179781768,0,0
89,7.730050446864909,37.64304779135256,0,0
69,17.365116718220282,38.18330760375681,0,0
122,46.6209806754053,38.276043649003924,1,0
118,12.083790037202268,38.394061152005264,0,0
58,31.178894126546915,38.40094202934782,0,0
30,43.81859786845316,38.675062904562566,0,0
191,27.465792917629145,38.71779088935993,1,0
83,6.03689158459868,38.769379520261566,0,0
96,16.05444047593216,38.91910436539142,0,0
93,50.98038288012079,39.08958317849706,0,0
156,5.702858037970975,39.103398619709296,0,0
12,6.8829666723113725,39.1550214001088,0,0
16,18.73705371150744,39.197107723973616,0,0
55,169.58100706337385,39.27133124723856,0,0
97,10.251478262942733,39.304115947026794,0,0
134,32.959317555242826,39.437357321113986,0,0
98,26.053064686681868,39.745607909811234,0,0
88,11.139307840225257,39.882284435014306,0,0
187,23.59732484980884,39.94991029750658,1,0
32,12.834865535878567,40.25910122973167,0,0
114,14.043999319951654,40.27742926160401,0,0
108,3.814189141135231,40.90872844798662,0,0
94,19.600670309847118,40.977505532484614,0,0
161,49.35768640419763,41.082420191012055,0,0
53,21.272725830869412,41.24933764004581,0,0
190,59.77023298309325,41.25812726917882,0,0
66,35.885289415952194,41.44034587964726,0,0
109,18.924524881467217,41.472756272861844,0,0
104,10.719606490500281,41.48889951388075,0,0
169,12.350990776063203,41.53872359983687,0,0
87,4.61581996500327,41.59009050826285,0,0
56,15.377741548611391,42.058353279325466,0,0
4,23.24287790790657,42.240335279429566,0,0
72,111.65581929528192,42.32855632825155,0,0
165,34.066698490991016,42.33676163291831,0,0
1,8.458281493789723,42.41904432177853,0,0
179,4.761828458785265,42.46255468077203,0,0
108,16.33725222482301,42.718439321976554,0,0
28,45.23017473911516,43.19340090145075,0,0
60,16.109089264884442,43.53377322626276,0,0
110,34.53537548260822,43.64278200540137,0,0
63,16.757979799193635,43.709172913376435,1,0
21,41.14080431505337,43.79750460098023,0,0
133,4.066334491408348,43.809748341127175,0,0
134,99.90124221343328,43.89000040645631,0,0
23,25.06032513029152,44.013169699266086,1,1
56,44.42188839046313,44.13892735687844,0,0
48,15.29943661744242,44.34844385821015,0,0
131,17.888751359368865,44.36927883188065,0,0
146,15.782442595525206,44.50461197163507,0,0
145,25.935289883550297,44.51685170256138,0,0
187,31.738312371384282,44.55754345841505,1,0
153,57.87939863338444,44.740212576391585,0,0
64,82.10089211485848,44.85727460427278,0,0
21,27.989279077833377,45.037286119651974,0,0
122,111.46094262420569,45.05120340923475,0,0
183,22.042502972286574,45.14730293028662,0,0
195,58.99427246050906,45.18956011003407,1,0
46,30.83713584367526,45.28169447006058,0,0
47,11.597567392466601,45.30960933879353,0,0
7,24.076449279068342,45.56421604946665,0,0
28,33.22065687631678,45.74401077264221,0,0
110,19.449120851335188,45.83778430958181,0,0
109,30.351821069565684,45.90125022045818,1,0
74,47.72058992292373,46.0602305339568,0,0
61,19.62151872264513,46.23037312713437,0,0
165,1.0577164917506359,46.33126716594913,0,0
92,107.58380782364927,46.33508283590849,0,0
161,104.86763293602498,46.409351367534306,0,1
192,8.817335961105348,46.85589156781142,0,0
63,6.526623303069097,46.95528232766614,0,0
190,11.441558036533253,47.74522868710197,0,0
126,9.611790636013488,47.77401871481836,0,0
58,10.154061062584901,47.774984224753325,0,0
124,34.11519287967418,48.357190049544194,0,0
103,152.98860492479207,48.451570366431994,0,0
181,45.630283047217056,48.45893088167745,0,0
51,61.71939250905286,48.686405493092394,0,0
198,13.771344786202874,48.70047924220634,0,0
187,22.30175479102325,48.85112369087655,0,0
36,30.76822200373162,49.14943599736845,0,0
32,10.385827188109696,49.21048108485172,0,0
82,478.3425154657753,49.281800847698804,0,1
106,13.12173386922577,49.36328356669017,0,0
8,47.207461292673806,49.44814959540243,0,0
59,59.757383422391456,49.49157742445625,0,0
87,21.486187128209586,49.5557390276969,0,0
193,6.079015868974763,49.63604524743939,0,0
30,2130.749244296881,49.85164147167166,0,1
198,14.945466605822983,49.9799026435432,0,0
30,4.752490828224119,50.11992129499602,0,0
178,21.654264504056577,50.28378659532231,0,0
18,25.930065129003328,50.482391071812394,0,0
149,15.321998082721402,50.51527162935109,0,0
169,163.1576150295164,50.56802703842632,1,1
178,30.474834329710774,50.62401976640786,0,0
44,25.967922930593154,50.75244385698176,0,0
178,6.040396815402735,50.86851535519963,0,0
23,15.59165249377423,50.9763396770344,0,0
103,30.260492331362396,51.182925800458506,0,0
93,97.38885424581005,51.21326579442648,0,0
63,15.303388121940014,51.241552234483464,0,0
185,145.965316972834,51.28674348373393,1,1
4,34.842579943998324,51.5264400446053,0,0
154,48.33480550070199,51.54285754937952,0,0
67,16.5001966930673,51.67950700375349,0,0
132,63.33307772019687,51.72110620819822,0,0
82,66.83145356215353,51.836951619693465,0,0
74,79.86875572549653,52.16758098902772,0,0
177,31.767131956233918,52.26582695303896,0,0
18,212.75414487928762,52.532165635297744,0,0
147,10.855988760822571,52.589717828466426,0,0
149,168.0190870225014,52.69009721829087,0,0
75,43.30635922997114,52.737110040637006,1,0
52,76.7372564565188,53.00056354779376,1,0
1,14.584542652762297,53.06099913960486,0,0
187,46.734128602699826,53.07268976038933,0,0
189,83.67783801686902,53.73333444190447,0,0
48,6.770949690117313,53.779046423869346,0,0
6,17.058928258290916,53.842704643691526,0,0
24,2.3602022435111283,53.943621306817505,0,0
13,16.804841394717737,53.99891229530869,0,0
166,8.8816895765937,54.06435405589747,0,0
178,16.155043824645603,54.10037371118135,0,0
149,111.92214624774041,54.238076960906454,0,0
35,4.761451045591275,54.682823451749385,1,0
73,35.0136610692249,54.98049850027865,0,0
119,44.65342834685712,55.17983624463468,0,0
143,14.326384588109871,55.25310712298203,0,0
174,24.006091320327542,55.63154178263062,0,0
8,26.46921097218846,55.83720546825578,0,0
39,5.224654269464704,56.34648553217054,0,0
56,7.1611504533959796,56.55237395936921,1,0
62,23.86222628411783,56.92980770492811,0,0
199,22.184692587932478,57.03807677263014,0,0
155,9.889140981504974,57.048112085010985,0,0
64,9.075911901769986,57.108167410642736,1,0
194,18.360851283640002,57.24400542650656,0,0
99,48.72298806884465,57.4319825896043,1,0
100,18.606560415703765,57.61398637915889,0,0
86,101.7715739291659,57.705991106790016,0,0
28,10.015956310099927,57.99236163344149,0,0
186,24.364077196983335,58.089872458558816,0,0
2,14.093371365119376,58.155666629294174,0,0
34,257.822223050361,58.16546203522351,0,1
45,9.192722310261185,58.510579642216165,0,0
55,138.01988293166502,58.63858649338887,0,0
26,3.703904734863894,58.66846569969578,0,0
3,111.66242302573767,58.98231661343594,1,0
135,21.97682456193015,59.34815240913131,1,0
193,34.897827631207676,59.714080465084585,0,0
24,76.28870575035185,59.81959777827708,0,0
59,47.354483098750585,59.96823867691277,1,0
101,9.67914055984564,60.16466314690433,0,0
185,36.60151215494031,60.19587718126349,0,0
138,129.99213812101152,60.72832399558412,0,0
153,8.270610173214234,60.82624488749181,0,0
116,167.07261047649544,61.03781479601621,0,0
83,29.538735976926535,61.08322289863995,0,0
39,13.023718929738854,61.094870951907716,0,0
172,8.221154221008529,61.09807935955271,0,0
160,16.066123513313894,61.181822250531674,0,0
5,2.84260722762308,61.35960655910068,0,0
143,13.260047022476535,61.41353438873367,0,0
16,15.441717201781952,61.60150153324306,0,0
147,6.859169367059574,61.82697455306017,0,0
165,42.42955600165514,61.83807079505246,0,0
26,16.138919452984645,61.854411563970125,0,0
86,10.635585012699078,61.91925957716605,0,0
24,14.50750446611759,62.17896564114959,0,0
113,28.648682994215072,62.24213755354049,0,0
16,9.964461488489157,62.380218452628014,0,0
79,22.774772954752184,62.456953167362926,0,0
194,19.093043278198262,62.49631921252081,0,0
60,6.42717938304284,62.88466685168409,0,0
26,15.051765698802429,63.088496212706715,0,0
97,35.8498101165059,63.171203819497535,0,0
101,35.592618110018535,63.33389893755811,0,0
132,15.959203226065501,63.640969500598175,0,0
62,39.51865325668471,63.675913877751434,1,0
191,7.5386604193173765,63.888834965680196,0,0
104,7.775767459464136,63.98435820977263,0,0
57,15.623013268253226,64.4536269635782,1,0
192,89.79830825388817,64.839627203155,0,0
184,23.647363446321542,64.89862706755203,0,0
99,15.250834003836804,64.92382307243363,0,0
4,94.07929600729348,65.05839122502093,0,0
119,15.075359123689468,65.61464070699549,0,0
111,187.67903389732047,65.64206558358174,0,0
29,12.04580993679299,65.85856957942454,0,0
126,7.302898110063413,65.92308074680962,0,0
168,17.007221111788734,66.1305715776213,0,0
21,15.656963015604308,66.42550147346826,1,0
144,8.955608854473374,66.64243589159967,0,0
28,270.96077756118706,67.03871821814225,0,0
149,27.62238701868313,67.11711312057152,0,0
83,31.95247279718205,67.2092968900838,0,0
1,12.65586485790049,67.36779763833651,0,0
193,11.272099652343007,67.75150077808176,0,0
33,56.011574434996895,67.84550240119219,0,0
119,3.7590197830232537,68.07985247764532,0,0
36,6.405362481125926,68.3006616800556,0,0
186,15.6847906497778,68.31444864360128,0,0
147,77.55964906194876,68.51374085143013,0,0
160,13.811243779211079,68.56819940763029,0,0
86,30.451996462398373,68.65448629165938,0,0
93,20.65027588545159,68.7480566106366,0,0
126,73.4245547412923,68.94853333908063,0,0
156,4.117626815671849,69.03326714478155,0,0
169,41.92839170255194,69.04666425660554,0,0
3,16.462763454590554,69.17553516391249,1,0
132,50.647212464041054,69.25752001042184,1,0
21,8.852659248132085,69.40331097843196,0,0
57,20.58150938137165,69.49700590006425,0,0
165,18.128645092762277,69.5703534976385,0,0
50,7.371082161106225,69.66208681998913,1,0
159,5.582222457955633,69.86185958401808,1,0
92,11.241234148615169,69.99309920515644,0,0
46,22.872404242728223,70.23218887654751,0,0
66,31.27047498497261,70.61747550547136,1,1
106,14.43890698401759,70.76489050241793,1,0
153,3.0471375614827942,70.7879456106224,0,0
121,13.86475598436614,70.80427214812059,0,0
186,55.901244709192575,70.8549077664337,0,0
173,40.6573782370529,71.11069755376482,1,0
150,18.413388998763168,71.64694286312915,0,0
120,25.627159959639602,71.95090246010183,0,0
57,8.773533250196081,71.96533615764939,0,0
23,158.81857396906125,72.07590871239157,0,0
74,23.684566434180546,72.23710884843484,0,0
185,267.9193054385399,72.32818017442759,0,0
85,10.173818721935,72.37584102003007,1,0
22,5.7483954283745575,72.54829520738859,0,0
130,9.878653785087169,72.58419201728165,0,0
192,16.127239470417706,72.6848634946417,0,0
173,202.76882787570665,72.82311359587425,0,0
54,15.162736511430298,72.86360106727776,0,0
90,8.502363529990967,73.03323661518309,0,0
106,8.178764829892671,73.27329060946026,0,0
49,62.804210163261295,73.28591189929257,0,0
73,105.53013458636974,73.31913787283938,0,1
176,797.2601224432822,73.60770875000993,0,1
53,54.45102905646614,73.7008209722916,0,0
47,12.360696649216157,73.70663761088838,0,0
198,3.077802548035439,73.9399609084627,1,0
149,6.497428318397858,74.11055313258979,0,0
168,112.30785855225369,74.11611387412782,0,0
163,39.997137319862986,74.23161846142317,0,0
191,21.44435360574799,74.39245755011402,0,0
21,130.16894363213035,74.52739318324211,0,0
13,19.376488498910852,74.98296914185822,0,0
95,19.735681468292377,75.06015572160086,0,0
118,11.222866153659385,75.45433618324451,0,0
71,106.04915493971247,75.65634644311407,0,1
29,4.543397245577741,75.78546752384428,0,0
38,4.524982111190189,76.0071330101689,1,0
164,3.5870894341500654,76.03544942488823,0,0
63,59.40254121907718,76.04727948783068,0,0
62,4.214781608103667,76.18645993297162,0,0
184,141.16964154300942,76.19094194725677,0,0
28,9.675743744720368,76.27849703349231,0,0
183,114.1313418590676,76.32179461435886,1,0
184,13.94255476419736,76.47656283103343,0,0
119,4.194663948488547,76.59406750389665,0,0
33,72.51394571594093,76.5998517689336,0,0
31,81.60296749207126,77.19180901930125,0,0
56,8.116905615698968,77.30341177430174,0,0
115,14.416130213635237,77.53616805302018,0,0
30,8.118976207782037,77.85227790114308,0,0
91,17.804892971128965,77.92591452254509,0,0
23,22.37242441163805,77.9818472560757,0,0
108,14.134476304262606,78.18231443151822,0,0
4,3.25798401768984,78.18524421952874,0,0
141,11.235975007433227,78.27626857417867,0,0
11,40.589879557603034,78.51910066735054,0,0
38,16.29894623240291,78.54477384779042,0,0
34,14.476973786033227,78.67523954358391,0,0
166,7.918671524641329,78.83087450458694,1,0
10,10.912933340013911,78.93744895335628,0,0
85,82.18297029582945,78.95224741802275,0,0
118,6.4251677744672,79.12980838683764,1,0
103,41.29837267652458,79.31562915839277,0,0
136,21.053255861087084,79.32243247641587,0,0
160,25.656851812083257,79.70031597995603,0,0
78,9.656620274917628,79.73290099633813,0,0
165,14.128904080924086,79.74022924540915,1,0
63,19.970972011489238,79.77916442350028,0,0
196,11.933302672489676,80.18278040634334,1,0
100,27.978380978524974,80.29536765944782,0,0
147,31.735597999810913,80.36355360395214,0,0
175,176.39161767949668,80.71144734702388,0,0
158,26.527714836395575,80.72867770011995,0,0
170,2.96761127437281,80.84608545617164,0,0
107,64.2652520013338,80.88848572193741,0,0
8,16.3811184635828,81.15556775605921,0,0
98,150.19363520060384,81.51644376507714,0,0
36,87.43751749446248,81.67068818351963,0,0
177,12.118492797767912,81.70915183323251,1,0
47,41.342986080230055,81.72584734215859,0,0
45,11.09001165437441,82.0132234696959,0,0
49,20.139656396894043,82.2127709264545,0,0
128,39.48752559682261,82.2693659424913,0,0
114,61.12984485261608,82.36480132891843,1,0
189,49.16617213973206,82.40062965921366,0,0
83,21.649657444812775,82.40594196232067,0,0
56,240.6693260134904,82.68096559100324,0,0
9,13.943027931482531,82.81987374986394,0,0
1,4.026104842765674,82.99495282013638,1,0
74,4.880758825428452,83.14982900852323,0,0
185,87.7075276793154,83.21674057464129,0,0
104,18.6034506095063,83.5915016891207,0,0
178,23.548391062247592,83.86604347191113,1,0
20,11.675307249422046,83.95491280933192,1,0
18,12.77253957537149,83.98505861581397,0,0
166,9.142228179315984,84.02665800877878,0,0
21,32.17374712499986,84.03736368669071,0,0
10,18.22182556474912,84.09011599678863,0,0
80,31.03157944681284,84.20200782422997,0,0
184,28.203282879002263,84.58537385559194,0,0
137,13.119783296796895,85.05088316245696,1,0
19,4.670515143497037,85.05421220093328,0,0
167,4.281058979049036,85.30938169545712,0,0
168,414.3253735909958,85.51952862881646,0,0
160,88.07365424154493,85.5558304286587,0,0
180,76.72154487371992,85.57775249056559,0,0
47,10.230701935577791,85.69738798716139,0,0
195,20.2774561357748,85.7241269152554,1,0
64,8.887423678810093,85.8187327612593,0,0
160,5.408208569455186,85.99171784129061,0,0
115,11.147625099115244,86.00287386866425,0,0
155,75.65510830218047,86.31297644880475,0,0
125,46.560165916892274,86.60571491238719,0,0
128,7.613720879056422,86.74689898016473,1,0
123,14.660898002112273,86.81575753151064,0,0
155,42.48381466298936,87.61700690934444,0,0
147,11.347853474050009,87.85075094124349,0,0
26,21.749401606964057,87.87441582248698,0,0
165,30.019508302228875,88.04846678602944,0,0
107,29.693570825217545,88.12449754284901,0,0
64,25.89747381091168,88.13437036593625,0,0
102,10.446874327128956,88.32489812062856,0,0
193,11.577058362786266,88.52015260952732,0,0
171,6.464658244925462,88.53895629507787,0,0
166,4.215058230812306,88.67562182848042,0,0
92,17.90806658083305,88.92450528427824,0,0
156,45.433949620362675,89.12687840433914,1,0
77,5.051663554863167,89.17695441309739,0,0
137,26.3896857922127,89.19806618435545,0,0
127,44.019433786930726,89.20123868761763,1,0
49,3.2003693697096844,89.20824896398335,0,0
53,15.323979665454393,89.29426702312475,0,0
12,104.18937955396912,89.38800929568836,0,0
27,34.88095637794608,89.57547988309719,0,0
86,3.0942416470825242,89.5986200372864,0,0
95,38.79686569895919,89.60317081081354,0,0
33,9.50923285177232,89.71938293726924,0,0
83,40.09721698736498,90.04609661843675,0,0
120,10.073600937231552,90.23472703760453,1,0
46,19.048103743375876,90.27701213036781,0,0
67,11.733608336569025,90.45003279719143,0,0
73,20.149061723914038,90.47038092299775,0,0
101,11.389818315343598,90.89383432772317,0,0
147,6.199043411560184,91.3382985324361,0,0
65,32.80758030057799,91.71800764182004,1,0
