f0,f1,f2,f3,f4,f5,f6,f7,f8,target
-0.15818937982219936,0.18590934315105223,1.1014782376464431,-1.7627747867608523,2.122521006676408,-0.05671959672886606,2.030512550468125,0.17497357285022908,2.265309206112202,1
0.21960168181354867,-2.3089024743975353,1.0352614183516686,-0.4855579502392129,3.837737296820023,-1.9082174757605674,0.06901028843803625,0.7273436241784834,-0.7687703822716245,1
-1.181190940595717,0.7306874401433476,-0.8239908468623891,1.3626111008893265,-1.8312489433360115,-0.8126260649308931,1.4945599954807378,0.4736780914837393,0.7385446852971305,0
-0.857134710434541,-0.4735431359200496,-1.2602924104885975,-0.16273656127663982,1.5250708720462247,-1.3921106667520367,2.092101733643612,1.5759017502481476,1.4563102487248145,1
-0.01602499041361854,3.7606185533507106,0.11442899067479573,-2.535205641352656,0.691808023274411,-3.732343054005036,4.7492585019609574,1.8206887006528731,6.51538429462054,1
-0.4307304649660178,-2.5402005300769703,-1.002486720030788,-0.3549183940834646,3.565212235024917,-2.3494154656347517,0.538012119317114,1.2414714107839824,-0.3581749083733753,1
-0.02576935587725707,0.24686626225249086,-0.36582685590950714,-1.5885123732958637,-2.0446743168160464,-0.11161658701175381,0.5236014147702288,-3.9481736550191204,1.6802731987112383,0
-0.019476465301345502,-0.5109143020521305,-1.8872047907142413,3.3618396056286146,-2.8260986636948235,-0.23146039983519406,2.983077628290606,0.6297820005206352,0.13804156168471715,1
-0.6594268872163145,-1.7915701343961605,-2.120877887292102,-2.0344810839240557,1.2414324747131402,0.3791476602754762,-4.12848494490744,-1.7195495352979981,-2.104184379139393,0
-0.5328515408601846,-1.2612099096625249,-2.087480231156966,2.3905090311265296,-2.8024220921557284,-2.68131125791257,0.24465700348889152,-1.4247640751029211,-1.1134801991068288,0
-1.3313494413752138,-1.4787199047120128,-2.244652791273791,2.2853479696840964,-0.4788910337396947,-0.740886535081965,0.02319136988744186,1.3676256040593056,-1.6585911365945498,1
-0.6432484312125671,1.9772574589303433,-1.4135092530666542,0.33031108033390244,-4.298699869943443,0.2083015957624199,0.36553520219283686,-1.871716408854906,1.2789165596407601,0
-0.6773622287217693,-1.1329177934210626,1.4143100052071542,0.04240665162372448,1.3027040587825578,-1.3786773987533214,0.17210110359389774,-0.5489872497508586,-0.4553658123418858,1
-2.2366451532207154,-0.7149234868636962,-0.760266862300403,-0.004246970841097486,1.85131723972098,-1.9014795157613595,1.2229826821218965,1.6015735244855311,0.6526234563163731,1
1.8458013203719315,-0.413644938420648,1.9476885077239057,-4.806885203523287,6.68987744512175,0.3976638582093319,0.47441182964003226,1.259480189860452,2.3922489248828707,1
-1.0937684002255086,0.7381209678034024,1.9044249723780649,0.5491414511181483,-0.7708263190595906,-3.5709173906895875,0.14427468047029213,-0.7657107101000731,0.2610157199612373,1
-0.9117978816606773,-0.02286743025151361,-1.9829303676123908,1.7556694495744782,-0.26322304680199765,-0.8280710886135413,0.27200197705257145,2.612574012693403,-0.6422491186236544,1
0.774914554913987,5.020549056097922,-0.7205934582439006,1.196092416862724,-3.6866174891842496,-0.6769991510193138,2.2198095457778373,3.0458912469857005,3.0903178942413314,0
-0.17732278789003864,-0.6088185965263477,-0.026451805152227337,0.2047546255932553,-0.08393383985313502,-0.4570700962722669,-1.1205354885941734,-0.5899556489499541,-1.0584964786707411,0
-1.4375457814444081,0.2564546750467256,1.9660511305836308,-0.3857423591140716,1.848508066024451,-0.10022241058807979,0.6315536078866572,1.1275421789218225,0.42185624341149935,1
1.4050555856028935,-0.03307360120560343,1.2520082250351563,-1.0643754095525921,2.179358865332266,-0.11164005177167291,-0.3804820932794397,0.7969054498382317,0.10330880164519045,1
0.24126737526553343,-0.5131789398318618,-1.509547066458341,1.0145567571995424,0.1254843356421242,-0.6333234608010301,1.2728219135538863,1.3889517343356603,0.21692766489582427,1
-0.7120406554180231,-1.500432950850648,-1.230574266748055,0.5695109046566207,0.5064105110514319,-1.3493625206308435,0.18578603537391558,-0.016475760649876103,-0.5948953541859503,0
1.3173839179398212,3.547307748697248,2.59622223834245,-0.11026573434472242,-1.3666368492892753,-2.8821743830593514,4.224036023110351,0.6692538549727427,4.401423476384079,0
0.2964675660492255,-3.2069181953464505,-2.407471095823028,-0.19942446904092992,3.602468009062075,-3.6473204311118725,-0.8042464806733185,1.3013798456040646,-1.350903260581093,1
-0.031403016924503806,-0.48680135222436216,-1.1452144454080273,-0.059588997115924025,1.458448418597736,-2.5408727191107108,2.085364847400245,1.4244587413298972,1.4888430737605012,1
-1.5477064012411874,0.28118750589382924,2.6376922026256966,0.4555512563388271,0.9001483855460484,-0.4500639313998337,-0.6648803938077279,0.623951522312334,-0.9216333410973777,1
0.7466848560946794,-0.9219538253616915,-0.04215452206937975,-2.245476871895031,2.13226080767647,-1.9848481205070057,2.0763967168548865,-1.3154313669906634,2.4839949595925144,0
-0.8003406320359496,2.1615798866557574,2.8011118022121986,-2.33116030474741,2.471901799571417,-1.0982193869798649,1.1472856176606325,1.3744823720101615,2.682850252612953,1
1.2913307290649598,-0.4330613211502967,-0.5830163699688748,2.0950532482727486,-2.2124899994241747,-3.2191828109472334,1.5504124323246726,-0.9056967301456328,0.1193722449583963,0
1.873576393897136,-0.8354210940208805,-2.72348070784299,-0.5367387924949438,0.19736122424438893,-0.6175447797223417,-1.4557724069825277,-0.0076092913031270415,-0.646689000539188,0
0.4234583318303899,1.8077804558123016,1.5821531077101785,-2.8328741972081506,3.0587409658565683,0.5337877172895824,-0.9102776244070221,1.9482627044042435,1.3894005019917417,1
0.5408282103844916,-2.569450159271688,-0.7255114988080473,-0.9426038410049248,0.9856090554102062,-3.8662752747941336,-0.8584526401603709,-2.9392961043559076,-0.5858004330672996,0
0.12991890441127968,-2.1003786023203133,3.182252672622582,0.7358390463320055,1.7787248309434147,0.3245213457833669,-0.9366562282176996,-0.9997108401325647,-2.3867606261368755,1
0.6025353655868659,-1.0985925105134695,0.8676147211973022,1.5084314440255495,-1.0905534320199473,-2.645715218882154,0.8329393250273311,-1.6481557512901532,-0.5384927396513779,0
0.6429931547333338,3.6185738997187356,-0.7530793521584993,-1.0858663246701172,-0.4129868419944406,-0.9349903484047205,3.1999622012822186,2.7384487942318945,4.407450830233321,1
-1.5730085426495004,3.0469477946482875,-0.16840335210618707,-0.9598604031155624,-1.9956971916483395,-0.1992833782563922,1.7392265077600886,0.05281693255884279,3.1402688737552293,0
-1.20430893253951,1.1388393554171674,0.6574368988090467,1.1628215613359292,-3.459385894967094,-1.4866317193386598,1.9542616687966277,-2.1360493303823214,1.3949540724229332,0
1.3867806572852113,-0.4273974921024799,-2.840254731424695,2.457104698331783,-4.242098262354619,-2.271157473837202,-0.44648360074103377,-1.6939267822055797,-1.146242435384815,0
1.5692411812847087,-0.22225248756749671,-0.7321668880091574,1.4930193545585215,-3.5915572848595425,-0.9494033599639594,0.791309316656236,-2.7463282623586824,-0.01636025724433885,0
1.0008030433825523,0.3899165403333682,-1.0794840315581866,1.9424695127315548,-2.2027582577402214,-0.8321030039920341,1.1691802368867017,0.4183526346665898,0.0829165924778131,1
0.15839195575246848,-0.7826997367779783,-0.669650970682099,-1.9207135410778162,2.061652036549053,-0.8591401106740899,0.8676029097113505,-0.3851412857848915,1.473803524396806,0
-0.23861702851060518,0.7616778418442012,-0.38045865187611116,1.3451061535506972,-2.14570537724825,-1.6368233859807158,1.7566552516905585,-0.21826924260950187,1.0033761021601462,0
1.3986246105594142,-0.6150736950163869,-1.3669389191017944,-0.16009347603640378,-0.6224829132898131,-0.2113998048582585,-2.1454498336899004,-0.9527854496149748,-1.3654773640632538,0
0.6951645831510663,-0.7927137880684656,-0.7096982948401729,1.2264044976087969,0.03597630473953508,-0.9653675933397687,1.8696052165440025,0.7292296882636506,0.3416308763451699,1
-0.7651346671096204,0.17221864810449494,0.595699231030928,-1.8419776676869541,2.236743968764218,-2.9920286293408527,0.47478583509404526,0.22525241752327163,1.5906950065787138,1
-0.24718536535441432,0.6566706536494336,-0.45921530156214485,-1.1314005169200296,0.12921564248446454,0.41667449813848934,-0.3021718663928129,-0.08714655503937363,0.7540935614320956,0
-0.08185774635966271,0.654544796501658,-3.4707838697419664,3.3135332843298926,-3.9812589756155297,0.5805682207255594,3.4658790416625145,1.4025699228135584,1.1090511671473977,1
0.2862782230818843,-1.6517556820301182,-3.6563059991582176,4.304619156242272,-4.872685386304473,-2.6147593238184097,-0.8270348668607479,-1.3961812014532722,-2.867044176332119,0
0.7254915722630145,-0.8120352202588059,2.5559191779938573,-1.082820834145688,3.584133521367817,-2.225659189819547,-1.172697448877614,0.7433654362331685,-0.7549908782109792,1
1.5640140182118132,-3.106897296323219,-0.875848464413102,0.42237420340626874,2.4479946224100355,-1.8355461317104715,-1.2611618074965056,0.12447814130319912,-2.2392847562871516,1
1.0468009034913464,1.1360931769601441,0.34909184943995764,-2.388250257948605,2.7018831683544926,-0.4766933060067007,2.3831443065481066,1.6350941188948274,3.3204837127381777,1
-1.1436713015390583,-1.2034811509319097,1.0088555349267798,1.196447051819237,-0.36420469468385686,-2.545895157460732,2.1144297074724996,-1.3378664983695692,0.3943242880570207,1
0.09336519293159469,-1.6596455513274655,1.635326252957928,1.354255159064333,0.6560016826860253,-2.0624137646488574,2.0706606330583375,-0.6987557103025415,-0.1056945605373324,0
1.1259303306340565,0.6533149404021468,1.295822377341067,-0.5878584405557921,0.8739528382286199,0.4209870593176024,0.05444031255547821,0.5657105349150975,0.4114526707460673,1
-1.5301309287433318,0.9455887966226822,-1.487504712229758,-0.6590446151115648,-4.0715817428360745,-0.8221487261261566,-0.25257960410721614,-4.024605476642284,1.189809374293939,0
1.4533971058146764,-0.08133164586653963,-0.8017265154776857,0.5425118548974512,-4.3017592267252756,-0.29299339804647595,0.17782374912257437,-4.450474239821663,0.23202302107504338,0
-0.34322606870467587,-2.183377531415702,-1.8297846133829179,-1.5743813999328924,1.9861176552831443,-2.50864710134179,0.29685301733876823,-1.3081956616927266,0.6231586725242035,0
0.08303819981330346,-1.3142745835282024,-0.45459691142392544,2.557242223315738,-1.736584040741816,1.4837642871919137,3.2887852144768956,-0.4838188012300615,0.1474572671158558,1
-0.5891435454843897,0.12511005197314273,-0.18288972330130238,1.6954465829847871,-2.327756582772753,-3.0027860955889856,1.7491302648700362,-1.035676593966375,0.6671214800867524,0
-1.498281809324653,-2.436180272912556,0.2669283673807785,0.10178701933004097,1.101224132029362,-2.06638129340208,0.2515468190419843,-1.7794511720775592,-0.7342970096978586,0
-0.879870404710092,2.490431543732642,2.052241002356456,-1.6490829644401104,1.7546958448124903,-1.2773277091672448,-0.47000926701587575,2.088865590758492,1.4397064633660208,1
1.1104972790915768,0.36258438369225243,-1.243829504063368,0.9154285078726281,-2.380635963837235,-0.44144476829470436,3.448135553356696,-0.988313039749418,2.250752497732721,1
-0.321169399043682,-1.9888219203515143,-2.6714311922440843,1.6019961354446126,1.1363819040010792,-2.265763409674485,-0.6491147593649229,2.058770698260221,-1.8216759117015553,1
-0.9959971069613903,1.709231853515118,-0.5973789303142178,-1.6776170258259269,1.8184179987933469,0.27483725116113833,1.3638968439187615,2.6419653658791713,2.496253522337092,1
-1.6965825400425936,-1.6630587153896514,-1.7057931678893197,-1.737247397738567,2.371797954041551,-0.6201059808355042,-0.6834361845929987,-0.23629225198176063,0.031526341684513084,0
1.0742732974201217,-0.7787676250412062,-2.617676265761688,-1.6668295548566092,0.24044157530794716,1.059235633010271,-4.45288534384496,-0.9919069767609483,-2.1037963037860377,0
0.48266502604130657,2.107784226194764,-1.8931878673279698,0.7350472744926466,-2.1926003534581766,-1.2501210093870387,0.980298549045454,1.4595647517480161,1.4883981177729433,0
0.14116624938799208,-2.5236826568236985,-0.18769922743968726,0.4501181510848301,2.728231779095989,-0.24182659434274478,0.45652848811570856,0.9560828779147117,-1.1292420263913618,1
-0.021418294952336624,-0.12346366420699773,0.6140972944966852,-2.628401511690815,3.3036821218681642,-2.0573811073154333,-0.2534492865798226,0.3902682948665247,1.3001095932020865,1
-0.6217656875888323,1.3652361809532665,-1.926196154725213,-0.9095357754680835,0.44902080279540485,-2.1742504909750484,0.7831191346782871,1.8722134692078742,1.9790711485325538,1
0.27046350873055675,0.784113815162554,2.349852518412438,-1.859970471910138,2.02755767532534,-2.531733712034172,0.12428458281444776,-0.1589675160541799,1.4001325719524538,1
-1.1973976863003002,-0.8136459548605229,-1.85815686715309,-0.5148057945267368,2.7189536117048836,-1.972681274588799,2.30189153238419,2.4843973199727545,1.701900415299801,1
-0.4326944606082731,0.5322731066106008,-0.4543973749899628,2.4107855433415826,-3.205232345900258,-0.631411649109236,1.6213493406270336,-0.42681361447812294,0.15214671568647362,1
-0.7316332651872413,0.2768434345775441,-0.46930046462154784,-0.4960828803704991,-1.8090664890189643,-0.2949632009282195,0.906818317184198,-2.321818742634953,1.2637123699914392,0
0.153427380385389,2.1060639762905513,1.6810878372004834,-0.593601245902037,-0.30330787258199665,-2.5421458813308826,3.0950259145012726,0.24020769811801046,3.3662837230970095,1
-0.46052342116131384,2.0666777919192656,-0.1557334205506189,-0.8257348397221871,-0.08323526550313946,-1.4742801608684895,2.1225917796284923,1.2708329794022977,2.8982709453471793,1
0.047514634761288484,1.862623201646472,2.50054844898714,-5.110404734403444,5.616138936648005,0.7278996247658869,0.3866911415151765,2.0498165153524894,3.392892391432044,1
1.2124909440819793,0.8822961155837181,-1.2805678104366822,-1.6364236013000892,0.39098619704344956,-1.5389388204505512,1.1310201351077787,0.09541980647751824,2.3722655017438155,0
-0.23781388214842067,2.2466552387575485,-0.8733875736935458,2.040455503233323,-3.7332828403171874,-2.1022268109377134,1.5943256682131488,0.6053881490831812,1.2469420811555938,0
-1.0260618308923926,-0.08445547291318745,-0.7519091676609585,0.5484011765224761,0.551143759352805,-1.7232670219212158,1.0373686664780966,1.4021721570255372,0.5116360450643155,1
0.11804946668977437,4.038862842409621,-0.19870642466630062,0.8058663742114482,-3.483511579950968,-0.21631190151046498,2.154631311789948,1.449093767964698,2.8100416106582577,0
1.4204009231298556,-2.101611753816539,1.5474813958855345,0.9829278903977512,0.627330427222151,-2.776584376215891,1.1346149413294495,-1.6928929001126047,-0.5854576155622884,0
0.01877772338794696,-1.382761671030425,-2.0453069261100714,2.9933949018439057,-4.394660861072664,-0.548030554131438,-0.13046015603576233,-2.6466554188023546,-1.8667030788955368,0
-0.9901750385704507,-3.05122871945761,-0.6141619133463444,-0.08340119254632339,3.0300909034138663,-1.2086237271635922,0.5978465789254713,0.19319330185023698,-0.7850975907638119,1
2.847009588957641,2.9439878885115123,0.6619987278281034,-1.2326751470630755,-1.029801032204137,-0.15722817961589286,2.4257554945565545,0.3726276996876645,3.566274063219659,0
-0.7376262652708545,0.007982593383317083,-0.9724381903678443,1.400761472482056,-3.2068729206622204,-1.2118692769891228,0.7662804219879027,-2.0017491535550107,0.1271535664002227,0
-0.3522173188974568,1.9632365062429011,-1.5843893948630199,2.2169461801384065,-4.211451900520617,-0.7645807446249107,0.9300650794967577,0.39372893077800697,0.5611835883693839,0
-0.30837846923364687,0.41461927210399785,-1.1192112313576166,3.8948542978796405,-3.6149519037231364,1.0867663738632576,0.3800162087637261,1.2055610923150593,-1.7366421238478078,1
-1.2663586548464094,1.2174383143968952,-2.8257381939652477,1.3286797604633915,-2.66622383752858,-0.5275234573751232,4.08695953242672,0.9387777922769547,2.9279388686337997,1
-2.5258316858046084,2.0688224013460528,-1.4541554374069432,0.7471647821007268,-2.79097864969928,0.9487617466263079,0.9773503865015104,0.6772357863642815,1.2585612138553675,0
0.34087079134628084,-0.3364880260117682,-1.5320965449620934,2.168948703250976,-3.0873043733380676,-1.8576549797826019,0.6692223709826017,-1.1449677464551133,-0.4481633088385779,0
2.0305457232242023,1.4517356489098394,0.9960476786589669,2.733104483355548,-3.2738947733038977,-0.029471709182907202,0.22018531324120183,0.33383373509207437,-0.8421136962392047,1
-1.292966012403528,1.979111695148061,-0.9581185121552104,0.963335613184954,-3.0782994456135078,0.2272982756656583,1.2800490609193746,0.12935777532100445,1.3394139088968393,0
-0.11621726325138722,2.8063113949819476,0.16947053861429384,-2.6219761808579554,2.3691326124934053,-0.4784850594184413,1.5386635068831016,3.0689959744397464,3.577270810035096,1
-0.6840434450400951,-1.548744208308924,-0.012091062388436602,-0.7244961420358311,3.659114025497069,-2.180346605009822,-0.6756201317616959,1.6681821513525654,-0.6875289515498213,1
0.33262078478103885,2.391430979989492,2.4127113350061764,-0.41149183217113217,-0.25419475752118764,-3.0728070764780964,1.4628618474498136,0.48486105166080096,2.236941945229789,1
-0.8313214091256161,0.4033070852102121,-0.6928852277444808,0.8041373723735361,-2.6974156999672236,-0.9644889818671838,1.0407195833629255,-1.7165704118307565,0.7427992819545723,0
-0.9416177655837017,0.07832190303582065,-2.8671729689763463,3.212822572214334,-3.4672965093507293,1.0184410082181623,2.769879194272238,0.9941398404514341,0.34037425396795684,1
0.6690447424705321,1.7644146764727322,-1.2032115915899766,-1.4664248845473964,1.0413560318252633,-0.03826387675935239,3.7844495359343844,2.183111910373838,4.170015725008499,1
1.259045004063905,-1.548650739026293,-0.010634681900763332,2.3322132402527593,-1.9430023645207521,-3.4764453886174906,1.7326471415293525,-1.9534749672246545,-0.3831517845820372,0
0.0612527103403872,-1.1529901515283856,-0.7279555810910309,-0.12674972764469006,0.37047424241963667,0.14138149855218174,-1.7119316543388203,-0.6262359692193328,-1.4822081129699096,0
1.7135297293402796,-0.6519937131478262,0.5529839175342,-0.5087003171394917,0.27597331967776617,-2.634325205835135,0.631718926888692,-1.5969149638798443,0.6823995133998075,0
-0.27424350847644696,-2.913852453335179,-1.3804873747350108,0.4218453856039951,2.8444144114920817,-1.600583437744711,0.697680299653871,1.0642562325588383,-0.8573545816149556,1
0.7911536503642258,0.8318449380513788,-2.6834044319557817,2.6204828728329126,-2.5749265367129577,-2.2604510339075237,0.7256145755997141,1.965212643523786,-0.15024269009690064,0
0.6503111974963428,3.083618749096321,0.11744610416524492,-1.4722446059891787,0.5697911339905556,-0.8673516793472364,3.4328486441756,2.4262145125868013,4.429487596521965,1
1.684446339410836,3.2769944010485923,0.4462378719606357,0.03098954055550429,-1.7477477488526536,-2.890044393019799,2.307012700090722,1.1937375885171013,3.163114161156149,1
1.1891727831050025,-1.8553184876460413,-1.5613612002441495,-0.9575310406610666,1.2354462168920892,-2.185765004082322,-0.06399629150609043,-1.2226783706203348,0.1214829349329081,0
0.8804813009141136,2.510317814346976,0.9453654909597947,-0.15772482909660224,-1.2210351080514978,-1.7139382232975215,1.2996131967757008,0.6074333299887975,2.105473461657978,1
-0.7038332580694631,0.5213209366173539,-1.665943549548273,0.018220614278556813,-3.640160890723929,-0.440810600275389,-0.13927338551253898,-3.0798491865654833,0.6182288282725535,0
-1.1830306653178504,-1.846632047374976,-0.9082750238835335,-0.8888329456648536,0.5445979876335698,-0.8923891227933841,-2.722401489514958,-2.1077840591326895,-1.8366900409888391,0
-0.42842843475557674,1.8126230148428903,3.187563809364183,0.3585995201439445,-0.23814193660199026,-1.8495928205596148,1.327326359730857,0.4419038531976308,1.2424277760531623,1
-0.41800912863341977,0.7560723500946966,0.041704429999295356,-0.8703822166664665,1.0652935132563588,-2.7794826165251454,0.5838941078818225,0.8994674181249501,1.4045026284403084,1
-1.9294822626260821,1.4320006994358088,1.182871844021904,-0.6204850752291341,0.8676638328427067,-1.4343533451608153,0.3698683294106683,1.3150551290552634,1.1315847392994667,1
-0.5144167616565275,0.31362255859407884,-0.5137313101085063,2.8347132676983016,-4.768457546506523,-1.4631555645999883,1.1628648150910512,-2.1790390053196793,-0.2819577233770508,0
0.3259636053279932,-0.37577541013456717,-1.2536100039990519,0.9851904297120281,-0.7406219778555462,-0.1454079259848603,2.338849796666678,0.32298395622452514,1.0085398350439105,1
0.9127268131198087,-2.096455133092376,0.41516701529183275,0.5939347103940475,1.0139307798683235,-2.389336639289416,1.4384459367652465,-1.0538575644738863,-0.0947277672377296,0
0.5995112411642496,-0.37441250322776753,-1.1911951016117455,0.12837827151526304,-0.38120983271784503,-0.493802112859845,-1.48190198595771,-0.16682687093056914,-1.0219246100914188,0
0.6957197008450764,-2.435397693481922,0.47741271328591783,-2.048472361193092,6.165479333160732,-2.608313198632185,-0.9032471060795917,1.898188926385834,-0.5624460280045335,1
0.17492346744196388,0.08610051077387948,-0.629883080517917,2.1758222809671715,-1.5937495580569487,0.4904079532628425,0.6979636871555059,1.0039704696928446,-0.7240011796284157,1
2.0476519038968495,1.6282200135600737,-0.3742707700569544,1.2987107511001863,-2.4523059138111813,-1.6110039994999599,1.8713756154391321,0.37975287842374783,1.4606879396832713,0
-1.1704617092886238,1.800002335385752,0.6182675835990517,-0.6874118283673509,-3.2650119108426576,8.22000255540356e-05,1.5207020560753972,-3.0786371545230407,2.366730380673904,0
-1.2830854363764426,0.2513254139960537,3.0022632954364346,-1.8602761716044203,2.9720829353139533,-1.0056957379598375,-0.3867947561128946,0.21579248493219483,0.558932417116837,1
-0.047597245118507034,0.6690039470816482,2.684217445242334,0.9662382642270415,0.01597523552750482,1.1373383177854266,0.5615402236643785,0.6770026477819704,-0.35623857994103564,1
0.0630776754292401,1.9799304142512968,-0.41085251449949334,0.3397368902487746,-2.9289791675574146,-0.8523115009822801,1.4255776458923322,-0.8028802700113686,1.8728400620549992,0
-1.0644964211729528,0.025769556619553047,0.35444779869435616,-1.158012657652681,0.7457896985377354,-0.49333193216632254,0.1501236536081596,-0.6265069964144474,0.7932731613760117,0
0.7985681267484328,-2.3922597128427854,-1.8992477075411331,1.9242093222830587,1.570691330445286,-0.8123041323443494,-0.6773022463415748,2.245013095835186,-2.4531142791902356,1
-1.256269144910345,-1.460621437084083,-1.55763274414775,1.110319518169943,-0.017256658756219363,-1.8074815054337934,0.22250029749301792,0.12981002385510543,-0.7751756884894319,0
1.0062407473116368,-1.6726705057627669,1.3840349653458488,-0.6351494410441121,1.1240676554311757,-2.31253735706368,0.4370159101111526,-2.2959538928514203,0.05954278807290517,0
0.7775497655241282,0.8053962358047826,-1.0168832294046761,1.2595497581146744,-2.6778811681869694,-1.58147375172154,1.173795113429199,-0.5796149771563817,0.7853409076457349,0
-0.6645854879485937,-1.9999616633467159,-0.5513443303024395,-0.7094474060242011,0.4702097621695497,-2.618550071838646,-1.4749352568057157,-2.5704220817811763,-1.0275386274949851,0
-0.8096444597036451,-0.494557484167367,0.14797440780611248,-2.1772525369390494,3.9590314467833028,0.6183408619304731,-1.0361758914596866,1.8190476941541318,0.07199481087397018,1
-0.3794792560117442,0.5312221883463979,-1.728349083390945,3.7330322902196444,-4.087131657808286,-1.529022719406416,1.0381018689035255,0.5955973213426846,-0.7896315862711286,0
2.513643468208903,-0.69091990084416,-1.6230716660078826,3.5622289015041058,-3.366062324241733,0.6514638565085318,1.1714938313302488,-0.010819979522028511,-1.3403513207890188,1
0.3204616215115825,-0.8854916914728694,-0.6738535865574806,2.816853561537509,-1.2458007433175498,-0.09968652868947947,-0.21121040891791099,1.0151912583707894,-2.0772298075860585,1
-0.11915926995123403,-2.6234668693821934,0.39861421402157915,0.9139715217372839,0.5945248399987264,-1.0829527777896435,-1.3864775722127112,-1.601457314051301,-2.48666022308843,0
-0.4961139797833766,-0.11351314866158124,0.9808001244116313,1.9382473145048356,-1.3328171174205687,-0.19849770815007095,0.1037174441367601,-0.056866848514891766,-1.1601231631780777,1
0.08259051687541312,2.265188671981163,-0.13462682518459546,1.28476470849883,-2.562315276962906,-0.7330090673443217,2.163014610068368,0.9455923142497205,1.8062171198009889,0
0.7946783230451239,1.0704109871024117,-0.22604598422495803,-0.4829119129008055,0.1012264282846176,0.49272882748752433,0.4552918204183505,0.9944063630527304,0.9808114411697179,0
0.2672106551450557,2.711601221610568,-0.0963293867443904,-0.46093715051394146,-3.0052457717959093,0.15739094545959165,1.5565613372688305,-1.0195311123702822,2.6217995190642425,0
-1.0381392850114375,-2.776450683010084,-2.020610176802479,2.4497129241425544,-2.2293338080669147,-2.837729923840954,0.10225552299508645,-2.502621324159145,-1.8599592808524255,0
-1.3067229692119573,0.6302980809949432,-2.3794622185981806,3.2515848234144773,-4.248768326060281,-0.11533596470022367,3.278633479292994,0.3488333306330803,0.9993230617236857,1
-0.2869175759376756,0.14058790645855446,-1.7342034356889653,1.8524011258999922,-1.6728329609532402,-0.9165987984263578,1.3958248177739119,0.9921396859961633,0.22345949126823636,1
-0.03425681910400801,-0.5039135284794216,-1.9380417999475679,1.3586644094922233,-3.9559422188475075,-0.19600995086988626,-0.22711488577099304,-2.97134011026481,-0.647306235426781,0
-0.3254543289050063,1.660211045112232,-0.854112999979086,1.7739887297462027,-1.7808196855656213,-2.317021502612248,1.8513649205787988,1.9842044365280662,1.2142664665426066,1
-0.8302621507200517,3.884336263197498,1.6191964703717872,-4.202878589290132,3.3049651198914587,0.39648586428650234,1.4295684301850802,3.033934666642213,4.603707011988651,1
-0.4781467227062784,-0.7191360756284149,-0.8998379875337458,-1.4832827698950093,0.6876736190326798,-1.6265400977266555,-0.6625862635336719,-1.4183654978270088,0.40995855513066704,0
-0.3278153102393581,-0.9820290729649532,-0.3961278625163466,3.17916378225801,-2.4556530669198375,-2.8834494068802936,1.7917114157313399,-0.6708457175450723,-0.6424316659023879,0
-1.04635003568742,-0.3127855033242891,0.47750761796843144,1.3273806007855335,-0.5714005307149965,-0.29581003381333637,-0.3260795729527528,0.20086582999336167,-1.1459770328443242,0
1.429774859514874,-2.098467919494061,-1.4290902416222377,-1.668418721940781,1.1134067940470762,-1.4553405114080704,-2.209379376188627,-2.4189467579298616,-1.0365311534277928,0
